rebalance_date,ticker,factor_value,factor_id,factor_name,source
20210601,000001,0.056,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000002,0.027,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000004,0.36,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000006,0.776,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000007,0.827,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000008,0.815,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000009,0.017,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000010,0.536,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000011,0.731,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000012,0.197,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000014,0.253,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000016,0.898,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000017,0.263,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000019,0.685,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000020,0.22,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000021,0.694,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000025,0.18,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000026,0.381,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000027,0.132,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000028,0.364,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000029,0.108,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000030,0.651,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000031,0.005,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000032,0.246,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000034,0.577,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000035,0.438,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000036,0.074,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000037,0.626,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000039,0.827,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000042,0.043,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000045,0.792,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000048,0.908,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000049,0.714,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000050,0.082,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000055,0.921,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000056,0.003,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000058,0.04,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000059,0.77,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000060,0.551,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000061,0.907,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000062,0.561,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000063,0.669,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000065,0.589,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000066,0.335,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000068,0.789,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000069,0.818,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000070,0.578,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000078,0.31,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000088,0.654,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000089,0.465,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000090,0.397,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000096,0.818,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000099,0.782,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000100,0.516,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000151,0.967,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000153,0.21,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000155,0.914,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000156,0.164,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000157,0.612,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000158,0.477,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000159,0.712,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000166,0.823,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000301,0.048,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000333,0.024,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000338,0.707,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000400,0.472,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000401,0.635,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000402,0.657,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000403,0.639,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000404,0.616,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000407,0.584,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000408,0.289,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000409,0.382,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000410,0.528,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000411,0.258,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000415,0.822,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000417,0.93,F04,RESIDUAL_MOMENTUM,research_simulation
20210601,000419,0.77,F04,RESIDUAL_MOMENTUM,research_simulation
