rebalance_date,ticker,factor_value,factor_id,factor_name,source
20260301,000001,0.798,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000002,0.358,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000004,0.827,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000006,0.124,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000007,0.647,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000008,0.784,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000009,0.49,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000010,0.635,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000011,0.849,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000012,0.013,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000014,0.682,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000016,0.239,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000017,0.901,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000019,0.818,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000020,0.543,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000021,0.492,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000025,0.061,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000026,0.698,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000027,0.585,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000028,0.151,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000029,0.483,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000030,0.748,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000031,0.257,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000032,0.353,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000034,0.199,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000035,0.673,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000036,0.888,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000037,0.773,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000039,0.411,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000042,0.074,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000045,0.125,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000048,0.02,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000049,0.929,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000050,0.331,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000055,0.306,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000056,0.629,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000058,0.74,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000059,0.476,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000060,0.034,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000061,0.744,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000062,0.719,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000063,0.008,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000065,0.19,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000066,0.706,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000068,0.295,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000069,0.48,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000070,0.227,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000078,0.182,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000088,0.092,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000089,0.23,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000090,0.464,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000096,0.7,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000099,0.236,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000100,0.474,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000151,0.297,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000153,0.508,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000155,0.518,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000156,0.326,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000157,0.604,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000158,0.381,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000159,0.98,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000166,0.238,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000301,0.694,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000333,0.184,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000338,0.696,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000400,0.438,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000401,0.916,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000402,0.936,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000403,0.967,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000404,0.534,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000407,0.225,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000408,0.742,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000409,0.438,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000410,0.758,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000411,0.116,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000415,0.349,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000417,0.915,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000419,0.047,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000420,0.851,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000421,0.686,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000422,0.122,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000423,0.609,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000425,0.325,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000426,0.886,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000428,0.247,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000429,0.782,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000430,0.675,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000488,0.004,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000498,0.337,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000501,0.957,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000503,0.301,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000504,0.697,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000505,0.944,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000506,0.199,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000507,0.156,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000509,0.327,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000510,0.7,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000513,0.027,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000514,0.604,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000516,0.571,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000517,0.762,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000518,0.184,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000519,0.722,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000520,0.996,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
20260301,000521,0.506,F08,CASH_FLOW_YIELD_LIGHT,research_simulation
