rebalance_date,ticker,factor_value,factor_id,factor_name,source
20210501,000001,0.739,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000002,0.365,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000004,0.251,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000006,0.327,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000007,0.278,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000008,0.055,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000009,0.533,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000010,0.209,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000011,0.782,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000012,0.057,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000014,0.086,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000016,0.11,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000017,0.012,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000019,0.343,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000020,0.519,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000021,0.36,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000025,0.359,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000026,0.9,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000027,0.933,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000028,0.151,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000029,0.128,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000030,0.824,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000031,0.43,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000032,0.991,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000034,0.279,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000035,0.188,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000036,0.441,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000037,0.714,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000039,0.667,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000042,0.712,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000045,0.708,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000048,0.126,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000049,0.374,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000050,0.033,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000055,0.702,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000056,0.788,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000058,0.164,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000059,0.643,F11,SHORT_TERM_REVERSAL,research_simulation
20210501,000060,0.051,F11,SHORT_TERM_REVERSAL,research_simulation
